District,Station,Date,Cumsum,Rain,DATE,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Months,Ave_Rainfall
Cuddalore,Panruti,2020-05-03,19.9,0,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-04,20.6,0.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-05,21.3,0.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-06,22.8,1.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-07,28.9,6.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-08,30.4,1.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-09,31.7,1.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-10,33,1.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-11,33.3,0.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-12,34.1,0.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-13,36.8,2.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-14,37,0.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-15,39.2,2.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-16,40.4,1.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-17,43.8,3.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-18,44.2,0.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-19,47.4,3.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-20,48.3,0.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-21,48.4,0.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-22,48.8,0.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-23,49.1,0.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-24,49.5,0.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-25,53.5,4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-26,53.6,0.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-27,54.7,1.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-28,55.8,1.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-29,56.8,1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-30,57.1,0.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-05-31,57.5,0.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-01,0.1,0.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-02,1.3,1.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-03,2,0.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-04,3.6,1.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-05,5,1.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-06,6.2,1.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-07,7.5,1.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-08,8.3,0.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-09,9.9,1.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-10,10.7,0.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-11,12.5,1.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-12,14.1,1.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-13,16,1.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-14,20.2,4.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-15,22.2,2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-16,22.8,0.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-17,23.3,0.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-18,23.4,0.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-19,24.3,0.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-20,26.2,1.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-21,27.3,1.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-22,29.2,1.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-23,30.7,1.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-24,31.5,0.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-25,33.1,1.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-26,33.3,0.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-27,35.3,2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-28,35.8,0.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-29,36.2,0.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-06-30,37.2,1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-01,37.6,0.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-02,41.1,3.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-03,44.3,3.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-04,46.8,2.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-05,51.9,5.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-06,52.4,0.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-07,54.5,2.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-08,54.9,0.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-09,55.8,0.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-10,56.5,0.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-11,61.5,5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-12,62.4,0.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-13,68.4,6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-14,71.9,3.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-15,74,2.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-16,76.3,2.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-17,78.3,2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-18,79.6,1.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-19,80.6,1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-20,85,4.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-21,88.1,3.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-22,89.6,1.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-23,93.4,3.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-24,96.4,3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-25,97.9,1.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-26,99.6,1.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-27,103.5,3.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-28,107.4,3.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-29,110.8,3.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-30,113.5,2.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-07-31,115.7,2.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-01,118,2.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-02,119.9,1.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-03,122.5,2.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-04,125.6,3.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-05,128.5,2.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-06,130.6,2.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-07,131.8,1.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-08,139.3,7.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-09,144,4.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-10,145.8,1.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-11,150.2,4.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-12,153.8,3.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-13,157.4,3.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-14,160,2.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-15,164.3,4.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-16,166.9,2.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-17,169.8,2.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-18,173.2,3.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-19,177.7,4.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-20,182.3,4.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-21,188.6,6.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-22,192.5,3.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-23,197.7,5.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-24,200.8,3.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-25,206.1,5.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-26,206.9,0.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-27,210.9,4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-28,213.1,2.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-29,217.5,4.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-30,219.5,2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-08-31,225.5,6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-01,229.1,3.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-02,233.4,4.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-03,234.9,1.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-04,236.8,1.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-05,242.5,5.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-06,249.1,6.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-07,251.4,2.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-08,255.9,4.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-09,260.4,4.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-10,262.2,1.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-11,269.4,7.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-12,271.8,2.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-13,274.6,2.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-14,278.5,3.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-15,281.9,3.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-16,284.7,2.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-17,291.4,6.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-18,294.4,3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-19,299.1,4.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-20,304.1,5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-21,305.9,1.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-22,309.6,3.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-23,313,3.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-24,315.3,2.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-25,320.1,4.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-26,324.5,4.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-27,328.6,4.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-28,331.4,2.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-29,337.9,6.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-09-30,343.3,5.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-01,3.4,3.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-02,6.7,3.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-03,12.7,6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-04,16.2,3.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-05,20.6,4.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-06,25.5,4.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-07,28.3,2.8,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-08,33.6,5.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-09,40.2,6.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-10,43.2,3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-11,46.5,3.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-12,48.5,2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-13,51.4,2.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-14,57.5,6.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-15,62.1,4.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-16,65.2,3.1,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-17,69.6,4.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-18,72.9,3.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-19,79.2,6.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-20,85.4,6.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-21,92.7,7.3,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-22,98.4,5.7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-23,108.6,10.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-24,121.2,12.6,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-25,128.2,7,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-26,138.6,10.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-27,147.8,9.2,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-28,157.2,9.4,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-29,176.1,18.9,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-30,184.6,8.5,,,,,,,,,,,,,,,
Cuddalore,Panruti,2020-10-31,195,10.4,,,,,,,,,,,,,,,
